Sensor_ID,Timestamp,Latitude,Longitude,Temperature,Humidity,Speed
3,2024-12-12 01:35:00,39.053917,-103.04182,15.2,44.0,54.7
3,2024-12-12 01:35:02,39.757477,-103.51025,26.4,30.5,88.1
3,2024-12-12 01:35:16,37.760017,-102.82748,26.5,47.0,94.8
3,2024-12-12 01:35:58,38.363132,-104.72264,17.5,43.4,35.7
3,2024-12-12 01:36:42,39.834568,-102.20925,24.8,60.9,46.3
3,2024-12-12 01:36:52,37.40533,-104.9822,26.5,45.5,83.6
3,2024-12-12 01:37:28,38.632526,-103.67274,20.8,41.0,92.1
3,2024-12-12 01:37:38,37.648327,-104.06962,25.9,66.2,78.7
3,2024-12-12 01:37:46,37.830494,-104.630615,29.4,44.9,44.0
3,2024-12-12 01:37:56,37.17995,-103.947586,16.2,31.7,94.4
3,2024-12-12 01:38:25,39.785732,-104.107285,21.8,42.6,71.0
3,2024-12-12 01:38:53,39.63572,-103.4954,25.0,64.0,7.3
3,2024-12-12 01:39:11,37.323627,-104.20476,21.2,49.1,74.2
3,2024-12-12 01:39:17,38.75859,-104.82476,27.8,61.4,59.0
3,2024-12-12 01:39:45,37.397736,-102.54403,18.3,47.3,6.7
3,2024-12-12 01:39:53,38.686882,-103.83615,16.8,48.8,56.4
3,2024-12-12 01:40:15,39.869766,-103.689026,21.1,64.7,54.9
3,2024-12-12 01:40:53,37.11037,-102.446434,21.2,62.9,21.0
3,2024-12-12 01:41:01,39.130016,-104.019226,22.5,65.7,18.1
3,2024-12-12 01:41:25,39.271313,-104.97839,27.6,67.3,30.5
3,2024-12-12 01:41:39,38.557125,-103.54317,16.8,59.9,98.3
3,2024-12-12 01:41:45,38.62866,-104.13672,29.4,56.9,37.6
3,2024-12-12 01:42:05,37.915222,-102.8673,28.3,44.6,28.9
3,2024-12-12 01:42:23,39.71336,-104.110535,16.3,46.2,82.5
3,2024-12-12 01:42:41,39.023148,-103.06824,17.9,53.7,30.7
3,2024-12-12 01:42:47,38.0315,-104.90677,16.2,67.9,90.2
3,2024-12-12 01:43:07,37.787697,-102.94468,19.1,48.4,74.5
3,2024-12-12 01:43:11,38.350986,-102.38423,16.7,39.1,22.3
3,2024-12-12 01:43:37,37.497925,-104.183075,23.7,59.5,60.3
3,2024-12-12 01:43:55,37.98784,-104.89936,15.5,51.5,1.9
3,2024-12-12 01:44:03,38.489506,-103.62683,22.7,60.8,28.3
3,2024-12-12 01:44:23,38.475166,-102.16227,17.2,42.0,8.1
